0.01	0.	3.244302691222875
0.01	0.1	3.267399381471972
0.01	0.2	3.2913598004717817
0.01	0.30000000000000004	3.316214739873541
0.01	0.4	3.341997348285577
0.01	0.5	3.3687427805405554
0.01	0.6000000000000001	3.396488678530588
0.01	0.7000000000000001	3.4252747818826217
0.01	0.8	3.455143793852151
0.01	0.9	3.486140267739169
0.01	1.	3.5183121064312246
0.01	1.1	3.55171008267651
0.01	1.2000000000000002	3.586388114669605
0.01	1.3	3.6224024414232616
0.01	1.4000000000000001	3.6598135684240534
0.01	1.5	3.698685048826537
0.01	1.6	3.7390840559563734
0.01	1.7000000000000002	3.781081099791896
0.01	1.8	3.82475154504555
0.01	1.9	3.8701738974286117
0.015	0.	2.7498578512468
0.015	0.1	2.769649141432987
0.015	0.2	2.7903444540208735
0.015	0.30000000000000004	2.8119801365026516
0.015	0.4	2.834595751663358
0.015	0.5	2.858234074468738
0.015	0.6000000000000001	2.8829412662211245
0.015	0.7000000000000001	2.908767598651885
0.015	0.8	2.9357668496268916
0.015	0.9	2.9639968512613875
0.015	1.	2.99351998008783
0.015	1.1	3.0244026052346302
0.015	1.2000000000000002	3.0567166816412756
0.015	1.3	3.0905389331054804
0.015	1.4000000000000001	3.1259516566033883
0.015	1.5	3.1630424659115923
0.015	1.6	3.2019058778626746
0.015	1.7000000000000002	3.242641871013204
0.015	1.8	3.2853582484532873
0.015	1.9	3.3301690713112264
0.02	0.	2.4525967194187217
0.02	0.1	2.4699212544646607
0.02	0.2	2.4881533312845865
0.02	0.30000000000000004	2.507332450904747
0.02	0.4	2.52750200969166
0.02	0.5	2.5487098206552385
0.02	0.6000000000000001	2.5710082895916226
0.02	0.7000000000000001	2.594454206727148
0.02	0.8	2.6191097339397467
0.02	0.9	2.645042260884977
0.02	1.	2.672324806887141
0.02	1.1	2.7010365697650873
0.02	1.2000000000000002	2.7312631485183054
0.02	1.3	2.7630976025763005
0.02	1.4000000000000001	2.796640152341339
0.02	1.5	2.831999142003379
0.02	1.6	2.8692912586495587
0.02	1.7000000000000002	2.908642694738383
0.02	1.8	2.950189192153569
0.02	1.9	2.994076495802009
0.025	0.	2.2516426567446923
0.025	0.1	2.2670731981574717
